dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,category_days,humidity_category
2012-08-26,Fall,2012,Aug,4,0,Sunday,Misty,0.64,0.5758,89.0,0.19399999999999998,5,11,16,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,5,0,Sunday,Clear,0.64,0.5758,89.0,0.19399999999999998,3,13,16,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,6,0,Sunday,Clear,0.62,0.5606,88.0,0.2985,5,16,21,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,7,0,Sunday,Clear,0.64,0.5758,89.0,0.19399999999999998,11,23,34,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,8,0,Sunday,Clear,0.68,0.6364,79.0,0.2836,21,112,133,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,9,0,Sunday,Clear,0.68,0.6364,79.0,0.2537,67,196,263,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,10,0,Sunday,Clear,0.74,0.6970000000000001,66.0,0.3881,127,258,385,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,11,0,Sunday,Clear,0.74,0.6970000000000001,66.0,0.3582,150,332,482,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,12,0,Sunday,Light_rainsnow,0.72,0.6970000000000001,74.0,0.3582,225,401,626,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,13,0,Sunday,Light_rainsnow,0.66,0.6061,78.0,0.4179,166,375,541,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,14,0,Sunday,Clear,0.64,0.5758,89.0,0.1045,125,252,377,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,15,0,Sunday,Light_rainsnow,0.64,0.5758,89.0,0.2836,132,259,391,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,16,0,Sunday,Light_rainsnow,0.64,0.5758,89.0,0.2836,57,116,173,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,17,0,Sunday,Clear,0.64,0.5758,89.0,0.2239,61,172,233,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,18,0,Sunday,Misty,0.64,0.5758,89.0,0.0896,77,187,264,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,19,0,Sunday,Misty,0.64,0.5758,89.0,0.1642,80,212,292,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,20,0,Sunday,Clear,0.64,0.5758,89.0,0.1642,40,171,211,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,21,0,Sunday,Clear,0.64,0.5758,83.0,0.1343,26,140,166,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,22,0,Sunday,Clear,0.62,0.5606,88.0,0.0896,20,94,114,weekend,Terlalu Lembab
2012-08-26,Fall,2012,Aug,23,0,Sunday,Clear,0.62,0.5758,83.0,0.0896,21,59,80,weekend,Terlalu Lembab
2012-08-27,Fall,2012,Aug,0,0,Monday,Clear,0.62,0.5758,83.0,0.0,4,28,32,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,1,0,Monday,Clear,0.62,0.5606,88.0,0.0896,3,4,7,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,2,0,Monday,Clear,0.62,0.5606,88.0,0.1343,0,8,8,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,3,0,Monday,Clear,0.62,0.5606,88.0,0.0896,1,3,4,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,4,0,Monday,Clear,0.62,0.5758,83.0,0.0,1,11,12,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,5,0,Monday,Clear,0.62,0.5606,88.0,0.0,4,32,36,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,6,0,Monday,Clear,0.62,0.5606,88.0,0.0,4,141,145,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,7,0,Monday,Clear,0.66,0.6061,83.0,0.0,15,418,433,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,8,0,Monday,Clear,0.66,0.6061,83.0,0.0896,29,670,699,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,9,0,Monday,Clear,0.66,0.6061,83.0,0.1045,40,302,342,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,10,0,Monday,Clear,0.72,0.6970000000000001,74.0,0.1343,63,143,206,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,11,0,Monday,Clear,0.74,0.6970000000000001,66.0,0.19399999999999998,47,182,229,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,12,0,Monday,Clear,0.76,0.7121,62.0,0.0,69,214,283,workingday,Ideal
2012-08-27,Fall,2012,Aug,13,0,Monday,Clear,0.76,0.7121,56.99999999999999,0.1642,77,211,288,workingday,Ideal
2012-08-27,Fall,2012,Aug,14,0,Monday,Clear,0.8,0.7424,49.0,0.0896,66,180,246,workingday,Ideal
2012-08-27,Fall,2012,Aug,15,0,Monday,Clear,0.8,0.7576,55.00000000000001,0.2985,77,205,282,workingday,Ideal
2012-08-27,Fall,2012,Aug,16,0,Monday,Clear,0.8,0.7576,55.00000000000001,0.2537,77,367,444,workingday,Ideal
2012-08-27,Fall,2012,Aug,17,0,Monday,Clear,0.8,0.7273,46.0,0.2239,101,744,845,workingday,Ideal
2012-08-27,Fall,2012,Aug,18,0,Monday,Clear,0.78,0.7121,52.0,0.2537,83,751,834,workingday,Ideal
2012-08-27,Fall,2012,Aug,19,0,Monday,Clear,0.74,0.6970000000000001,70.0,0.2239,74,499,573,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,20,0,Monday,Clear,0.74,0.6970000000000001,70.0,0.19399999999999998,50,366,416,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,21,0,Monday,Clear,0.72,0.6970000000000001,74.0,0.19399999999999998,39,239,278,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,22,0,Monday,Clear,0.7,0.6667,84.0,0.19399999999999998,30,131,161,workingday,Terlalu Lembab
2012-08-27,Fall,2012,Aug,23,0,Monday,Clear,0.7,0.6667,84.0,0.1642,35,79,114,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,0,0,Monday,Clear,0.7,0.6667,84.0,0.2537,9,29,38,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,1,0,Monday,Clear,0.68,0.6364,89.0,0.19399999999999998,4,17,21,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,2,0,Monday,Clear,0.68,0.6364,83.0,0.2537,2,13,15,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,3,0,Monday,Clear,0.66,0.5909,89.0,0.1343,0,4,4,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,4,0,Monday,Clear,0.66,0.6061,83.0,0.1343,2,6,8,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,5,0,Monday,Misty,0.66,0.6061,83.0,0.0896,3,39,42,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,6,0,Monday,Misty,0.66,0.5909,89.0,0.1045,3,144,147,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,7,0,Monday,Misty,0.66,0.6061,83.0,0.1045,14,255,269,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,8,0,Monday,Misty,0.66,0.6212,85.0,0.1045,25,668,693,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,9,0,Monday,Misty,0.7,0.6667,79.0,0.1642,44,351,395,workingday,Terlalu Lembab
2012-08-28,Fall,2012,Aug,10,0,Monday,Clear,0.74,0.6818,62.0,0.2537,39,165,204,workingday,Ideal
2012-08-28,Fall,2012,Aug,11,0,Monday,Clear,0.78,0.7273,55.00000000000001,0.2537,47,171,218,workingday,Ideal
2012-08-28,Fall,2012,Aug,12,0,Monday,Clear,0.8,0.7424,49.0,0.2836,56,241,297,workingday,Ideal
2012-08-28,Fall,2012,Aug,13,0,Monday,Clear,0.82,0.7424,43.0,0.2985,56,232,288,workingday,Terlalu kering
2012-08-28,Fall,2012,Aug,14,0,Monday,Clear,0.84,0.7424,38.0,0.3284,72,179,251,workingday,Terlalu kering
2012-08-28,Fall,2012,Aug,15,0,Monday,Clear,0.82,0.7273,34.0,0.2985,59,258,317,workingday,Terlalu kering
2012-08-28,Fall,2012,Aug,16,0,Monday,Clear,0.82,0.7121,33.0,0.3284,84,396,480,workingday,Terlalu kering
2012-08-28,Fall,2012,Aug,17,0,Monday,Clear,0.8,0.6970000000000001,35.0,0.3881,90,774,864,workingday,Terlalu kering
2012-08-28,Fall,2012,Aug,18,0,Monday,Clear,0.78,0.6970000000000001,40.0,0.2537,82,736,818,workingday,Terlalu kering
2012-08-28,Fall,2012,Aug,19,0,Monday,Clear,0.74,0.6667,45.0,0.1642,82,515,597,workingday,Ideal
2012-08-28,Fall,2012,Aug,20,0,Monday,Clear,0.72,0.6667,48.0,0.1045,87,348,435,workingday,Ideal
2012-08-28,Fall,2012,Aug,21,0,Monday,Clear,0.72,0.6667,48.0,0.0896,38,276,314,workingday,Ideal
2012-08-28,Fall,2012,Aug,22,0,Monday,Clear,0.7,0.6515,54.0,0.0,20,196,216,workingday,Ideal
2012-08-28,Fall,2012,Aug,23,0,Monday,Clear,0.68,0.6364,56.99999999999999,0.0,17,92,109,workingday,Ideal
2012-08-29,Fall,2012,Aug,0,0,Monday,Clear,0.66,0.6212,69.0,0.0,8,39,47,workingday,Terlalu Lembab
2012-08-29,Fall,2012,Aug,1,0,Monday,Clear,0.64,0.6061,69.0,0.1343,2,12,14,workingday,Terlalu Lembab
2012-08-29,Fall,2012,Aug,2,0,Monday,Clear,0.62,0.5909,73.0,0.1343,2,4,6,workingday,Terlalu Lembab
2012-08-29,Fall,2012,Aug,3,0,Monday,Clear,0.62,0.5909,73.0,0.1045,0,9,9,workingday,Terlalu Lembab
2012-08-29,Fall,2012,Aug,4,0,Monday,Clear,0.6,0.5909,73.0,0.2239,2,8,10,workingday,Terlalu Lembab
2012-08-29,Fall,2012,Aug,5,0,Monday,Clear,0.6,0.5909,73.0,0.19399999999999998,3,37,40,workingday,Terlalu Lembab
2012-08-29,Fall,2012,Aug,6,0,Monday,Clear,0.6,0.5909,73.0,0.19399999999999998,6,175,181,workingday,Terlalu Lembab
2012-08-29,Fall,2012,Aug,7,0,Monday,Clear,0.64,0.6061,65.0,0.0896,23,531,554,workingday,Terlalu Lembab
2012-08-29,Fall,2012,Aug,8,0,Monday,Clear,0.66,0.6212,61.0,0.1642,28,780,808,workingday,Ideal
2012-08-29,Fall,2012,Aug,9,0,Monday,Clear,0.7,0.6515,51.0,0.19399999999999998,40,308,348,workingday,Ideal
2012-08-29,Fall,2012,Aug,10,0,Monday,Clear,0.72,0.6667,48.0,0.1642,34,144,178,workingday,Ideal
2012-08-29,Fall,2012,Aug,11,0,Monday,Clear,0.72,0.6515,45.0,0.0,67,186,253,workingday,Ideal
2012-08-29,Fall,2012,Aug,12,0,Monday,Clear,0.76,0.6818,40.0,0.0,79,281,360,workingday,Terlalu kering
2012-08-29,Fall,2012,Aug,13,0,Monday,Clear,0.74,0.6667,42.0,0.0,68,232,300,workingday,Terlalu kering
2012-08-29,Fall,2012,Aug,14,0,Monday,Clear,0.76,0.6818,40.0,0.0896,87,214,301,workingday,Terlalu kering
2012-08-29,Fall,2012,Aug,15,0,Monday,Clear,0.76,0.6818,40.0,0.19399999999999998,96,242,338,workingday,Terlalu kering
2012-08-29,Fall,2012,Aug,16,0,Monday,Clear,0.76,0.6667,37.0,0.1343,104,389,493,workingday,Terlalu kering
2012-08-29,Fall,2012,Aug,17,0,Monday,Clear,0.78,0.6818,35.0,0.2239,108,762,870,workingday,Terlalu kering
2012-08-29,Fall,2012,Aug,18,0,Monday,Clear,0.74,0.6667,42.0,0.1642,119,693,812,workingday,Terlalu kering
2012-08-29,Fall,2012,Aug,19,0,Monday,Clear,0.7,0.6515,54.0,0.19399999999999998,120,523,643,workingday,Ideal
2012-08-29,Fall,2012,Aug,20,0,Monday,Clear,0.68,0.6364,56.99999999999999,0.0,49,378,427,workingday,Ideal
2012-08-29,Fall,2012,Aug,21,0,Monday,Clear,0.66,0.6212,54.0,0.1045,48,265,313,workingday,Ideal
2012-08-29,Fall,2012,Aug,22,0,Monday,Clear,0.66,0.6212,54.0,0.0,50,185,235,workingday,Ideal
2012-08-29,Fall,2012,Aug,23,0,Monday,Clear,0.66,0.6212,56.99999999999999,0.0,34,123,157,workingday,Ideal
2012-08-30,Fall,2012,Aug,0,0,Monday,Clear,0.64,0.6061,69.0,0.0,14,51,65,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,1,0,Monday,Clear,0.64,0.6061,65.0,0.0,6,17,23,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,2,0,Monday,Clear,0.62,0.5909,73.0,0.0,3,14,17,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,3,0,Monday,Clear,0.62,0.5909,73.0,0.0,0,5,5,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,4,0,Monday,Clear,0.62,0.5909,73.0,0.0,4,4,8,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,5,0,Monday,Clear,0.62,0.5909,73.0,0.0,2,33,35,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,6,0,Monday,Clear,0.6,0.5606,83.0,0.1642,8,155,163,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,7,0,Monday,Clear,0.64,0.6061,73.0,0.0,31,501,532,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,8,0,Monday,Clear,0.66,0.6212,65.0,0.0,53,701,754,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,9,0,Monday,Clear,0.7,0.6515,57.99999999999999,0.0,57,339,396,workingday,Ideal
2012-08-30,Fall,2012,Aug,10,0,Monday,Clear,0.72,0.6667,54.0,0.0,73,161,234,workingday,Ideal
2012-08-30,Fall,2012,Aug,11,0,Monday,Clear,0.76,0.6818,40.0,0.0896,85,191,276,workingday,Terlalu kering
2012-08-30,Fall,2012,Aug,12,0,Monday,Clear,0.76,0.6818,45.0,0.1343,73,221,294,workingday,Ideal
2012-08-30,Fall,2012,Aug,13,0,Monday,Clear,0.76,0.6818,48.0,0.1045,76,214,290,workingday,Ideal
2012-08-30,Fall,2012,Aug,14,0,Monday,Clear,0.76,0.6818,48.0,0.1343,74,199,273,workingday,Ideal
2012-08-30,Fall,2012,Aug,15,0,Monday,Clear,0.8,0.7273,46.0,0.1642,99,239,338,workingday,Ideal
2012-08-30,Fall,2012,Aug,16,0,Monday,Clear,0.8,0.7273,43.0,0.1642,77,405,482,workingday,Terlalu kering
2012-08-30,Fall,2012,Aug,17,0,Monday,Clear,0.82,0.7273,34.0,0.2239,93,751,844,workingday,Terlalu kering
2012-08-30,Fall,2012,Aug,18,0,Monday,Clear,0.8,0.7121,38.0,0.1343,109,744,853,workingday,Terlalu kering
2012-08-30,Fall,2012,Aug,19,0,Monday,Clear,0.76,0.6818,48.0,0.1343,78,532,610,workingday,Ideal
2012-08-30,Fall,2012,Aug,20,0,Monday,Clear,0.74,0.6818,57.99999999999999,0.1642,68,403,471,workingday,Ideal
2012-08-30,Fall,2012,Aug,21,0,Monday,Clear,0.72,0.6818,66.0,0.1343,32,275,307,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,22,0,Monday,Clear,0.7,0.6515,70.0,0.0,38,253,291,workingday,Terlalu Lembab
2012-08-30,Fall,2012,Aug,23,0,Monday,Clear,0.7,0.6667,74.0,0.1045,19,133,152,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,0,0,Monday,Clear,0.68,0.6364,83.0,0.1642,13,69,82,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,1,0,Monday,Clear,0.68,0.6364,83.0,0.1642,8,24,32,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,2,0,Monday,Clear,0.66,0.5909,89.0,0.1343,9,11,20,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,3,0,Monday,Clear,0.66,0.5909,89.0,0.1045,3,2,5,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,4,0,Monday,Clear,0.64,0.5758,89.0,0.1343,0,7,7,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,5,0,Monday,Clear,0.64,0.5758,89.0,0.1642,2,27,29,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,6,0,Monday,Misty,0.64,0.5758,89.0,0.1642,7,101,108,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,7,0,Monday,Misty,0.64,0.5758,89.0,0.0896,21,400,421,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,8,0,Monday,Misty,0.7,0.6667,74.0,0.0,36,654,690,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,9,0,Monday,Clear,0.74,0.6970000000000001,70.0,0.0,61,337,398,workingday,Terlalu Lembab
2012-08-31,Fall,2012,Aug,10,0,Monday,Clear,0.76,0.7121,62.0,0.0896,59,197,256,workingday,Ideal
2012-08-31,Fall,2012,Aug,11,0,Monday,Clear,0.86,0.7424,28.000000000000004,0.2985,88,221,309,workingday,Terlalu kering
2012-08-31,Fall,2012,Aug,12,0,Monday,Clear,0.86,0.7424,26.0,0.2537,120,290,410,workingday,Terlalu kering
2012-08-31,Fall,2012,Aug,13,0,Monday,Clear,0.88,0.7576,27.0,0.3284,97,271,368,workingday,Terlalu kering
2012-08-31,Fall,2012,Aug,14,0,Monday,Clear,0.9,0.7727,25.0,0.2239,112,324,436,workingday,Terlalu kering
2012-08-31,Fall,2012,Aug,15,0,Monday,Clear,0.9,0.7879,27.0,0.2985,109,417,526,workingday,Terlalu kering
2012-08-31,Fall,2012,Aug,16,0,Monday,Clear,0.9,0.7879,27.0,0.2537,111,417,528,workingday,Terlalu kering
2012-08-31,Fall,2012,Aug,17,0,Monday,Clear,0.88,0.7727,32.0,0.1642,129,488,617,workingday,Terlalu kering
2012-08-31,Fall,2012,Aug,18,0,Monday,Clear,0.86,0.7576,36.0,0.2537,87,459,546,workingday,Terlalu kering
2012-08-31,Fall,2012,Aug,19,0,Monday,Clear,0.8,0.7424,49.0,0.1343,91,361,452,workingday,Ideal
2012-08-31,Fall,2012,Aug,20,0,Monday,Clear,0.8,0.7424,49.0,0.1343,102,254,356,workingday,Ideal
2012-08-31,Fall,2012,Aug,21,0,Monday,Clear,0.76,0.7121,57.99999999999999,0.19399999999999998,71,232,303,workingday,Ideal
2012-08-31,Fall,2012,Aug,22,0,Monday,Clear,0.76,0.7121,57.99999999999999,0.19399999999999998,65,212,277,workingday,Ideal
2012-08-31,Fall,2012,Aug,23,0,Monday,Clear,0.74,0.6818,62.0,0.1045,32,142,174,workingday,Ideal
2012-09-01,Fall,2012,Sep,0,0,Sunday,Clear,0.74,0.6818,62.0,0.1045,22,146,168,weekend,Ideal
2012-09-01,Fall,2012,Sep,1,0,Sunday,Clear,0.72,0.6970000000000001,74.0,0.1343,11,68,79,weekend,Terlalu Lembab
2012-09-01,Fall,2012,Sep,2,0,Sunday,Clear,0.7,0.6515,70.0,0.1642,8,61,69,weekend,Terlalu Lembab
2012-09-01,Fall,2012,Sep,3,0,Sunday,Clear,0.7,0.6515,70.0,0.1045,6,29,35,weekend,Terlalu Lembab
2012-09-01,Fall,2012,Sep,4,0,Sunday,Clear,0.7,0.6515,70.0,0.0,3,9,12,weekend,Terlalu Lembab
2012-09-01,Fall,2012,Sep,5,0,Sunday,Clear,0.68,0.6364,79.0,0.0,2,20,22,weekend,Terlalu Lembab
2012-09-01,Fall,2012,Sep,6,0,Sunday,Clear,0.68,0.6364,79.0,0.0,13,23,36,weekend,Terlalu Lembab
2012-09-01,Fall,2012,Sep,7,0,Sunday,Misty,0.74,0.6818,57.99999999999999,0.1343,8,58,66,weekend,Ideal
2012-09-01,Fall,2012,Sep,8,0,Sunday,Misty,0.76,0.7121,57.99999999999999,0.2537,28,134,162,weekend,Ideal
2012-09-01,Fall,2012,Sep,9,0,Sunday,Misty,0.76,0.7121,57.99999999999999,0.19399999999999998,62,175,237,weekend,Ideal
2012-09-01,Fall,2012,Sep,10,0,Sunday,Misty,0.78,0.7273,55.00000000000001,0.19399999999999998,128,289,417,weekend,Ideal
2012-09-01,Fall,2012,Sep,11,0,Sunday,Misty,0.8,0.7576,55.00000000000001,0.2239,219,273,492,weekend,Ideal
2012-09-01,Fall,2012,Sep,12,0,Sunday,Misty,0.8,0.7576,55.00000000000001,0.1642,187,284,471,weekend,Ideal
2012-09-01,Fall,2012,Sep,13,0,Sunday,Misty,0.82,0.7727,52.0,0.0896,237,267,504,weekend,Ideal
2012-09-01,Fall,2012,Sep,14,0,Sunday,Misty,0.86,0.7879,44.0,0.1642,240,274,514,weekend,Terlalu kering
2012-09-01,Fall,2012,Sep,15,0,Sunday,Misty,0.86,0.7879,44.0,0.2836,257,306,563,weekend,Terlalu kering
2012-09-01,Fall,2012,Sep,16,0,Sunday,Misty,0.84,0.7879,49.0,0.1642,209,253,462,weekend,Ideal
2012-09-01,Fall,2012,Sep,17,0,Sunday,Misty,0.82,0.7727,52.0,0.0,205,258,463,weekend,Ideal
2012-09-01,Fall,2012,Sep,18,0,Sunday,Misty,0.82,0.7727,52.0,0.0,184,258,442,weekend,Ideal
2012-09-01,Fall,2012,Sep,19,0,Sunday,Light_rainsnow,0.78,0.7424,62.0,0.0,157,235,392,weekend,Ideal
2012-09-01,Fall,2012,Sep,20,0,Sunday,Light_rainsnow,0.76,0.7273,67.0,0.2537,67,140,207,weekend,Terlalu Lembab
2012-09-01,Fall,2012,Sep,21,0,Sunday,Light_rainsnow,0.64,0.5758,89.0,0.0,21,83,104,weekend,Terlalu Lembab
2012-09-01,Fall,2012,Sep,22,0,Sunday,Misty,0.66,0.5909,89.0,0.0,21,57,78,weekend,Terlalu Lembab
2012-09-01,Fall,2012,Sep,23,0,Sunday,Clear,0.66,0.5909,89.0,0.0896,57,88,145,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,0,0,Sunday,Misty,0.66,0.5909,89.0,0.0896,27,72,99,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,1,0,Sunday,Clear,0.66,0.5909,89.0,0.0,15,58,73,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,2,0,Sunday,Clear,0.66,0.5909,89.0,0.0,28,56,84,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,3,0,Sunday,Clear,0.66,0.5909,89.0,0.0896,9,33,42,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,4,0,Sunday,Clear,0.66,0.5909,89.0,0.0,7,15,22,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,5,0,Sunday,Clear,0.66,0.5909,89.0,0.0,2,10,12,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,6,0,Sunday,Misty,0.66,0.5909,89.0,0.0,2,13,15,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,7,0,Sunday,Clear,0.66,0.5909,94.0,0.0896,13,29,42,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,8,0,Sunday,Clear,0.68,0.6364,89.0,0.0896,30,99,129,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,9,0,Sunday,Misty,0.7,0.6667,84.0,0.0,88,144,232,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,10,0,Sunday,Misty,0.72,0.6970000000000001,79.0,0.0,158,230,388,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,11,0,Sunday,Misty,0.74,0.6970000000000001,70.0,0.0,226,263,489,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,12,0,Sunday,Light_rainsnow,0.74,0.6970000000000001,70.0,0.0,248,297,545,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,13,0,Sunday,Light_rainsnow,0.72,0.6970000000000001,74.0,0.0896,263,230,493,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,14,0,Sunday,Light_rainsnow,0.72,0.6970000000000001,79.0,0.0896,249,208,457,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,15,0,Sunday,Light_rainsnow,0.74,0.7121,74.0,0.1343,179,176,355,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,16,0,Sunday,Clear,0.74,0.6970000000000001,70.0,0.0,222,252,474,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,17,0,Sunday,Clear,0.76,0.7273,66.0,0.0896,219,284,503,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,18,0,Sunday,Clear,0.74,0.7121,74.0,0.0,227,273,500,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,19,0,Sunday,Misty,0.7,0.6667,84.0,0.2239,140,152,292,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,20,0,Sunday,Misty,0.7,0.6667,84.0,0.1642,63,41,104,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,21,0,Sunday,Clear,0.7,0.6515,70.0,0.1642,79,92,171,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,22,0,Sunday,Light_rainsnow,0.68,0.6364,83.0,0.1343,66,100,166,weekend,Terlalu Lembab
2012-09-02,Fall,2012,Sep,23,0,Sunday,Light_rainsnow,0.66,0.5909,89.0,0.0896,53,70,123,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,0,1,Sunday,Misty,0.66,0.5909,94.0,0.0,42,62,104,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,1,1,Sunday,Misty,0.68,0.6364,89.0,0.1642,18,37,55,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,2,1,Sunday,Clear,0.66,0.5909,89.0,0.1045,10,30,40,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,3,1,Sunday,Clear,0.66,0.5909,89.0,0.1343,6,22,28,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,4,1,Sunday,Clear,0.66,0.5909,89.0,0.0896,6,5,11,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,5,1,Sunday,Clear,0.66,0.5909,89.0,0.0,1,3,4,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,6,1,Sunday,Clear,0.66,0.5909,94.0,0.0,3,12,15,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,7,1,Sunday,Clear,0.68,0.6364,85.0,0.0,6,37,43,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,8,1,Sunday,Misty,0.7,0.6667,84.0,0.1045,36,91,127,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,9,1,Sunday,Misty,0.7,0.6667,84.0,0.1343,71,158,229,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,10,1,Sunday,Misty,0.74,0.7121,74.0,0.2239,135,224,359,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,11,1,Sunday,Misty,0.74,0.6970000000000001,70.0,0.2836,187,272,459,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,12,1,Sunday,Misty,0.76,0.7121,62.0,0.2985,191,352,543,weekend,Ideal
2012-09-03,Fall,2012,Sep,13,1,Sunday,Misty,0.76,0.7273,66.0,0.2537,209,357,566,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,14,1,Sunday,Clear,0.74,0.6970000000000001,70.0,0.2985,163,349,512,weekend,Terlalu Lembab
2012-09-03,Fall,2012,Sep,15,1,Sunday,Clear,0.74,0.6970000000000001,70.0,0.2239,168,281,449,weekend,Terlalu Lembab
